Judul Artikel,URL Artikel,Kategori,Isi Artikel,Halaman
Peringatan Reformasi di Sumbar: Baca Monolog Marsinah hingga Singgung Nasib Papua,https:/ / www. tempo. co/ politik/ peringatan- reformasi- di- sumbar- baca- monolog- marsinah- hingga- singgung- nasib- papua- 1541773,politik,"TEMPO. CO, Jakarta-  Masyarakat sipil di Sumatra Barat menggelar refleksi 27 tahun reformasi lewat panggung rakyat di Tugu Gempa Kota Padang pada Sabtu malam,  24 Mei 2025.  Kegiatan refleksi 27 tahun reformasi dihadiri oleh sejumlah pegiat seni,  mahasiswa,  hingga aktivis hak asasi manusia  (HAM) . ",25
Polisi Tangkap 17 Anggota GRIB Jaya yang Kuasai Lahan BMKG,https:/ / www. tempo. co/ hukum/ polisi- tangkap- 17- anggota- grib- jaya- yang- kuasai- lahan- bmkg- 1541747,hukum,"TEMPO. CO, Jakarta-  Polda Metro Jaya menangkap 17 orang anggota organisasi kemasyarakatan  (ormas) GRIB Jaya yang menduduki lahan milik BMKG di Pondok Aren,  Tangerang Selatan,  Banten. Dari 17 orang yang telah ditangkap tersebut,  enam orang di antaranya mereka yang mengaku dari ahli waris. ""17 orang,  11 diantaranya adalah oknum dari ormas GRIB Jaya,  salah satunya adalah berinisial Y,  yang merupakan Ketua DPC ormas GRIB Jaya Tangsel,  kemudian enam orang lainnya yang mengaku sebagai ahli waris di tanah ini, "" ujar Kabid Humas Polda Metro Jaya,  Kombes Ade Ary Syam Indradi di Tangerang,  Sabtu,  24 Mei 2025. Dalam pengamanan lokasi sengketa tanah,  kata Ade Ary,  pihaknya menyita beberapa barang bukti seperti senjata tajam hingga karcis parkir yang digunakan anggota ormas itu untuk mendapat keuntungan. ",25
Jaringan Damai Papua: Pemerintah Jangan Alergi Dialog dengan Kelompok Separatis,https:/ / www. tempo. co/ politik/ jaringan- damai- papua- pemerintah- jangan- alergi- dialog- dengan- kelompok- separatis- 1541347,politik,"TEMPO. CO, Jakarta-  Juru bicara Jaringan Damai Papua,  Yan Christian Warinussy,  meminta pemerintah Indonesia tidak menutup ruang dialog terhadap kelompok- kelompok Papua yang menuntut kemerdekaan.  Menurut Yan Christian,  selama ini pemerintah terkesan menutup pintu dialog terhadap gerakan separatisme Papua.  Akhirnya,  pemerintah fokus pada pendekatan militer yang berimbas pada korban sipil. ",25
Daftar Peraih Gelar Individu Liga 1 2024/ 2025: Tyronne Pemain Terbaik,https:/ / www. tempo. co/ sepakbola/ daftar- peraih- gelar- individu- liga- 1- 2024- 2025- tyronne- pemain- terbaik- 1541246,olahraga,"TEMPO. CO, Jakarta-  Kompetisi Liga 1 Indonesia musim 2024/ 2025 resmi telah rampung dengan menasbihkan Persib Bandung sebagai juara.  Para peraih gelar individu juga sudah diumumkan. ",25
Perjuangan Panjang Warga Dairi Menolak Tambang,https:/ / www. tempo. co/ hukum/ warga- kabupaten- dairi- menolak- tambang- 1540844,hukum,"RENCANA unjuk rasa untuk menolak perusahaan tambang itu sudah disusun secara matang.  Belasan warga Kabupaten Dairi bertolak ke Jakarta pada 19 Mei 2025 dan menggelar aksi di depan kantor Kementerian Lingkungan Hidup/  Badan Pengendalian Lingkungan Hidup  (KLH/  BPLH)  tiga hari setelahnya,  22 Mei 2025. ",25
Pemain Timnas Indonesia Shayne Pattynama Masih Tanpa Klub,https:/ / www. tempo. co/ olahraga/ pemain- timnas- indonesia- shayne- pattynama- masih- tanpa- klub- - 1541045,olahraga,"TEMPO. CO, Jakarta-  Pemain Tim Nasional Indonesia Shayne Patty nama mengungkapkan saat ini masih berstatus pemain tanpa klub setelah resmi pisah dengan klub Liga Belgia,  KAS Eupen.  “Saya pemain bebas sekarang,  saya belum ada tanda tangan  (kontrak)  dengan klub mana pun, ” ucap Shayne di sela sapa penggemar di Kuta,  Kabupaten Badung,  Bali,  Sabtu,  25 Mei 2025. ",25
Antisipasi Penyakit Mulut dan Kuku Hewan Ternak Jelang Idul Adha,https:/ / www. tempo. co/ politik/ antisipasi- penyakit- mulut- dan- kuku- hewan- ternak- jelang- idul- adha- 1540944,politik,"TEMPO. CO, Jakarta-  Indonesia mengalami lonjakan kasus penyakit mulut dan kuku  (PMK)  yang menyerang hewan ternak pada akhir Desember hingga Januari 2025 atau 5 bulan sebelum Hari RayaIdul Adha. ",26
Real Madrid Tutup Musim dengan Kalahkan Sociedad 2- 0,https:/ / www. tempo. co/ sepakbola/ real- madrid- tutup- musim- dengan- kalahkan- sociedad- 2- 0- 1540743,olahraga,"TEMPO. CO, Jakarta- Real Madrid menutup Liga Spanyol musim 2024/ 25 dengan kemenangan 2- 0 atas Real Sociedad 2- 0 yang berlangsung di Stadion Santiago Bernabeu,  Sabtu. ",26
Sunderland Promosi ke Liga Inggris Musim 2025/ 2026,https:/ / www. tempo. co/ sepakbola/ sunderland- promosi- ke- liga- inggris- musim- 2025- 2026- 1540444,olahraga,"TEMPO. CO, Jakarta-  Sunderland berhasil mengamankan tiket terakhir promosi ke Liga Inggris  (Premier League)  musim depan.  Mereka naik kasta setelah mengalahkan Sheffield United 2- 1 dalam pertandingan final play- off Championship di Wembley,  Sabtu,  25 Mei 2025. ",26
"Jadwal Final Malaysia Masters 2025 Minggu: Cina Dipastikan Raih 3 Gelar,  Tuan Rumah 1",https:/ / www. tempo. co/ olahraga/ jadwal- final- malaysia- masters- 2025- minggu- cina- dipastikan- raih- 3- gelar- tuan- rumah- 1- 1540242,olahraga,"TEMPO. CO, Jakarta-  Turnamen bulu tangkis Malaysia Masters 2025 yang berlangsung di Axiata Arena,  Kuala Lumpur,  memasuki partai puncak.  Rangkaian pertandingan akan dimainkan mulai pukul 11. 00 WIB dan bisa disaksikan secara langsung di TVRI atau streaming Vidio. ",26
Kronologi GRIB Jaya Duduki Lahan BMKG sampai Ditangkap Polisi,https:/ / www. tempo. co/ hukum/ kronologi- grib- jaya- duduki- lahan- bmkg- sampai- ditangkap- polisi- 1533944,hukum,"TEMPO. CO, Jakarta-  Kasus perebutan lahan antara BMKG dan GRIB Jayadi Pondok Aren,  Tangerang Selatan,  Banten,  berakhir dengan ditangkapnya 17 anggota ormas itu oleh aparat Polda Metro Jaya,  Sabtu,  24 Mei 2025. ",26
WALHI: Perusahaan Besar Kuasai 60 Persen Lahan di Kalimantan Tengah,https:/ / www. tempo. co/ ekonomi/ walhi- perusahaan- besar- kuasai- 60- persen- lahan- di- kalimantan- tengah- 1533940,ekonomi,"TEMPO. CO, Jakarta- Wahana Lingkungan Hidup Indonesia  (WALHI)  mencatat sekitar 9, 1 juta hektare dari total 15, 4 juta hektare lahan di Kalimantan Tengah dikuasai oleh perusahaan berskala besar.  “Kurang lebih 9 juta hektare dikuasai konsesi atau investasi skala besar,  wilayah kelola rakyat semakin sempit, ” kata Janang Firman Palanungkai dari Departemen Advokasi,  Kampanye,  dan Kajian WALHI Kalimantan Tengah,  dalam diskusi media di Jakarta Selatan,  Jumat,  23 Mei 2025.  Temuan ini berdasarkan kajian dan pemantauan WALHI pada 2023.  Janang merinci,  dari total tersebut,  sekitar 2, 9 juta hektare digunakan untuk perkebunan,  1 juta hektare untuk pertambangan,  dan sektor kehutanan menguasai lahan paling luas yakni sekitar 5, 1 juta hektare.  Akibat penguasaan lahan skala besar tersebut,  WALHI mencatat terjadi sekitar 349 kasus konflik sosial,  terutama terkait sengketa lahan dan tuntutan kebun plasma.  WALHI juga melaporkan 12 perusahaan kepada Kementerian Kehutanan serta Kementerian Lingkungan Hidup dan Kehutanan,  atas dugaan pelanggaran lingkungan yang berdampak pada kondisi sosial- ekonomi masyarakat.  Perusahaan- perusahaan ini bergerak di sektor hutan tanaman industri  (HTI) ,  perkebunan sawit,  dan pertambangan.  Dari sektor sawit,  lima perusahaan yang dilaporkan bahkan telah mengantongi sertifikat Roundtable on Sustainable Palm Oil  (RSPO) ,  yakni PT Globalindo Agung Lestari,  PT Mulia Agro Permai,  PT.  Maju Aneka Sawit,  PT.  Gawi Bahandep Sawit Mekar,  dan PT.  Gawi Bahandep Sawit Mekar. ",26
KIKA Desak Polisi Usut Intimidasi terhadap Penulis Kolom Detikcom,https:/ / www. tempo. co/ hukum/ kika- desak- polisi- usut- intimidasi- terhadap- penulis- kolom- detikcom- - 1533936,hukum,"TEMPO. CO, Jakarta-  Kaukus Indonesia untuk Kebebasan Akademik  (KIKA)  mengecam dugaan intimidasi terhadap mahasiswa yang kritis soal militerisme.  KIKA mendesak aparat hukum segera mengusut tuntas dan menemukan pelakunya. ",26
Persaingan 5 Klub Inggris ke Liga Champions Memanas,https:/ / www. tempo. co/ sepakbola/ persaingan- 5- klub- inggris- ke- liga- champions- memanas- 1533906,olahraga,"TEMPO. CO, Jakarta- Liga Inggris akan mengirimkan enam klub untuk berlaga di pentas Liga Champions musim depan.  Lima klub teratas Premier League akan mendapatkan tiket kompetisi,  sementara satu tiket lainnya mengamankan tiket lewat jalur juara Liga Europa 2024- 2025,  yaitu Tottenham Hotspur. ",26
Jaksa di Deli Serdang Dibacok Orang tidak Dikenal,https:/ / www. tempo. co/ hukum/ jaksa- di- deli- serdang- dibacok- orang- tidak- dikenal- 1533933,hukum,"TEMPO. CO, Jakarta-  Seorang jaksa dan pegawai di Kejaksaan Negeri Deli Serdang dibacok orang tidak dikenal di sebuah ladang sawit.  “Iya,  sekarang sedang dalam perawatan di rumah sakit, ” ujar Kepala Pusat Penerangan Hukum Kejagung Harli Siregar,  Sabtu,  24 Mei 2025. ",27
Potensi Masalah dari Rencana Pemerintah Ubah Lapas Jadi Perumahan,https:/ / www. tempo. co/ ekonomi/ potensi- masalah- dari- rencana- pemerintah- ubah- lapas- jadi- perumahan- 1533913,ekonomi,"TEMPO. CO, Jakarta-  Menteri Perumahan dan Kawasan Permukiman  (Menteri PKP)  Maruarar Sirait membuka peluang menyulap Lembaga Pemasyarakatan  (lapas)  Cipinang,  Jakarta Timur,  menjadi perumahan.  “Lapas Cipinang itu menurut saya pantas untuk jadipilot project, ” kata Maruarar kepada wartawan di Hotel Borobudur,  Jakarta Pusat,  Jumat,  23 Mei 2025. ",27
"Shabrina Leanor Juara Indonesian Idol 2025.  Siapa Juara Sebelumnya,  Apa Hadiahnya?",https:/ / www. tempo. co/ hiburan/ shabrina- leanor- juara- indonesian- idol- 2025- siapa- juara- sebelumnya- apa- hadiahnya- - 1533929,hiburan,"TEMPO. CO, Jakarta- Indonesian Idol adalah salah satu ajang pencarian bakat menyanyi terbesar di Indonesia.  Selasa,  20 Mei 2025 lalu Indonesian Idol menggelar babak grand final yang dimenangkan oleh Shabrina Leanor.  Malam itu,  ia berduel dengan Fajar Noor setelah bersaing ketat dengan ribuan peserta lain yang berasal dari seluruh Indonesia. ",27
255 Rumah Rusak Akibat Gempa Bengkulu,https:/ / www. tempo. co/ politik/ 255- rumah- rusak- akibat- gempa- bengkulu- 1533927,politik,"TEMPO. CO, Jakarta-  Sebanyak 255 rumah warga Bengkulu rusak setelah diguncang gempa dengan kekuatan magnitudo 6, 0.  Angka ini menurut data terbaru Badan Penanggulangan Bencana Daerah Bengkulu pada Sabtu,  24 Mei 2025,  pukul 13. 00 WIB. ",27
Prediksi Nottingham Forest vs Chelsea di Liga Inggris Pekan Terakhir,https:/ / www. tempo. co/ sepakbola/ prediksi- nottingham- forest- vs- chelsea- di- liga- inggris- pekan- terakhir- 1533896,olahraga,"TEMPO. CO, Jakarta-  Laga Nottingham Forest vs Chelsea akan tersaji pada pekan ke- 38 Liga Inggris 2024- 2025.  Pertandingan ini akan berlangsung di City Ground pada Minggu,  25 Mei 2025,  pada pukul 22. 00 WIB. ",27
"Ikut Usulan Menteri Pertanian,  Prabowo Ingin Berhenti Impor Ubi Kayu",https:/ / www. tempo. co/ ekonomi/ ikut- usulan- menteri- pertanian- prabowo- ingin- berhenti- impor- ubi- kayu- 1533902,ekonomi,"TEMPO. CO, Jakarta-  Menteri Pertanian Amran Sulaiman mengusulkan menghentikan impor ubi kayu dan produk turunannya.  Alasannya,  penyetopan impor bisa melindungi petani lokal.  “Petani singkong kita terpukul,  kami usulkan langkah strategis berupa pengendalian impor,  termasuk opsi pelarangan terbatas terhadap produk turunan singkong, ” ujar Amran dalam keterangan tertulis,  Sabtu,  24 Mei 2025. ",27
Komnas HAM Papua Minta TNI- Polri Hentikan Operasi Militer Menyisir Permukiman,https:/ / www. tempo. co/ politik/ komnas- ham- papua- minta- tni- polri- hentikan- operasi- militer- menyisir- permukiman- 1533924,politik,"TEMPO. CO, Jakarta-  Komisi Nasional HAM Papua meminta TNI dan Polri menghentikan operasi militer dengan menyisir permukiman.  Ini bertujuan supaya tidak timbul korban warga sipil seperti yang terjadi di Kabupaten Intan Jaya,  Papua Tengah. ",27
"Korupsi Dinas PU Mempawah,  KPK Dalami Proses Lelang",https:/ / www. tempo. co/ hukum/ korupsi- dinas- pu- mempawah- kpk- dalami- proses- lelang- 1533923,hukum,"TEMPO. CO, Jakarta-  Komisi Pemberantasan Korupsi  (KPK)  masih menyidik dugaan korupsi pekerjaan peningkatan jalan pada Dinas Pekerjaan Umum Kabupaten Mempawah,  Kalimantan Barat tahun anggaran 2015. ",27
Penghargaan Yayasan 98 Peduli untuk 2 Sosok Dokumenter Tragedi Mei 1998,https:/ / www. tempo. co/ politik/ penghargaan- yayasan- 98- peduli- untuk- 2- sosok- dokumenter- tragedi- mei- 1998- 1533922,politik,"TEMPO. CO, Jakarta- Yayasan 98 Peduli memberikan penghargaan kepada dua sosok berjasa dalam pendokumentasian Tragedi Mei 1998.  Dua sosok itu adalah almarhum Tino Saroengallo,  pembuat film dokumenter tragedi Mei 1998 dan Firman Hidayatullah,  fotografer tragedi Mei 1998. ",27
"Gibran Klaim Stok Beras Hari Ini Tertinggi Sepanjang Sejarah,  Capai 3, 9 Juta Ton",https:/ / www. tempo. co/ ekonomi/ gibran- klaim- stok- beras- hari- ini- tertinggi- sepanjang- sejarah- capai- 3- 9- juta- ton- 1533921,ekonomi,"TEMPO. CO, Jakarta-  Wakil Presiden Gibran Rakabuming Raka menyatakan stok cadangan beras pemerintah  (CBP)  yang menyentuh angka 3. 900. 826 ton atau 3, 9 juta ton pada hari ini,  Sabtu,  24 Mei 2025 sebagai yang tertinggi sepanjang sejarah.  “3, 9 juta ton,  itu luar biasa dan tertinggi sepanjang sejarah ya, ” kata Gibran  usai tanam padi di Desa Gempel,  Jawa Timur,  mengutip dari keterangan tertulis. ",27
Klasemen Akhir Liga 1 2024/ 2025 dan Daftar Top Skor,https:/ / www. tempo. co/ sepakbola/ klasemen- akhir- liga- 1- 2024- 2025- dan- daftar- top- skor- 1533919,olahraga,"TEMPO. CO, Jakarta-  Kompetisi sepak bola Liga 12024/ 2025 sudan tuntas digelar.  Laga terakhir,  pada Sabtu,  24 Mei 2025,  memastikan PSS Sleman dan Barito Putera terdegradasi meski menang.  Mereka menyusul PSIS Semarang yang sudah terlebih dahulu turun kasta. ",27
Harga Emas Antam 24 Mei Tembus Rp 2 Juta,https:/ / www. tempo. co/ ekonomi/ harga- emas- antam- 24- mei- tembus- rp- 2- juta- 1533918,ekonomi,"TEMPO. CO, Jakarta- Harga emas PT Aneka Tambang Tbk.  atau emas Antam di Pegadaian hari ini,  Sabtu,  24 Mei 2025 tercatat Rp 2. 002. 000.  Sementara itu,  emas batangan Antam 0, 5 gram dibanderol  Rp 1. 053. 000. ",27
Komentar Ranty Maria Soal Tampilannya dalam Leo di Februari,https:/ / www. tempo. co/ teroka/ komentar- ranty- maria- soal- tampilannya- dalam- leo- di- februari- 1533915,hiburan,"TEMPO. CO, Jakarta-  Aktris Ranty Maria mengaku sempat kesal melihat penampilannya dalam serial Leo di Februari.  Berperan sebagai Feby,  ia dituntut untuk tampil dengan gaya nyentrik dengan memakai busana warna mencolok dan pita berukuran besar sebagai aksesoris rambutnya. ",27
Saat Anies Baswedan dan Ahok Mengenang Suami Najwa Shihab,https:/ / www. tempo. co/ hiburan/ saat- anies- baswedan- dan- ahok- mengenang- suami- najwa- shihab- 1533914,hiburan,"TEMPO. CO, Jakarta-  Mantan Gubernur DKI Jakarta,  Anies Baswedan dan Basuki Tjahaja Purnama alias Ahok hadir dalam pemakaman suami Najwa Shihab,  Ibrahim Sjarief Assegaf.  Dalam sebuah foto yang beredar di media sosial,  Anies  tampak membantu mengangkat keranda jenazah menuju liang lahat. ",27
KIKA Kecam Dugaan Intimidasi terhadap Mahasiswa Penggugat UU TNI,https:/ / www. tempo. co/ politik/ kika- kecam- dugaan- intimidasi- terhadap- mahasiswa- penggugat- uu- tni- 1533912,politik,"TEMPO. CO, Jakarta-  Kaukus Indonesia untuk Kebebasan Akademik  (KIKA)  mengecam dugaan intimidasi terhadap tiga mahasiswa Fakultas Hukum Universitas Islam Indonesia yang menjadi pemohon uji formil Undang- Undang Tentara Nasional Indonesia  (UU TNI)  ke Mahkamah Konstitusi. ",28
Barang Bukti yang Disita dari 6 Tersangka Kasus Fantasi Sedarah,https:/ / www. tempo. co/ hukum/ barang- bukti- yang- disita- dari- 6- tersangka- kasus- fantasi- sedarah- 1533910,hukum,"TEMPO. CO, Jakarta-  Belakangan ini warganet tengah dibuat geram akibat viralnya sebuah grup Facebook bernama Fantasi Sedarah yang berisi konten pornografi inses atau hubungan seksual dengan sesama anggota keluarga sedarah dengan anggota yang mencapai puluhan ribu. ",28
Penyidik Jampidsus Nyaris Pingsan Temukan Uang Rp 920 Miliar di Rumah Zarof Ricar,https:/ / www. tempo. co/ hukum/ penyidik- jampidsus- nyaris- pingsan- temukan- uang- rp- 920- miliar- di- rumah- zarof- ricar- 1533903,hukum,"TEMPO. CO, Jakarta-  Kasus dugaan pemufakatan jahat dan gratifikasi yang menjerat mantan pejabat Mahkamah Agung  (MA) Zarof Ricarmasih terus berjalan.  Beberapa waktu lalu,  Jaksa Agung Muda Tindak Pidana Khusus  (Jampidsus)  Kejaksaan Agung Febrie Adriansyah menyebut tim penyidik nyaris pingsan saat menemukan tumpukan uang tunai yang diperkirakan senilai Rp 920 miliar di rumah Zarof Ricar.  Lantas bagaimana kah cerita dibalik penemuan uang tersebut?",28
Laporan Jokowi di Polda Metro Jaya soal Ijazah Palsu Masih Berjalan,https:/ / www. tempo. co/ hukum/ laporan- jokowi- di- polda- metro- jaya- soal- ijazah- palsu- masih- berjalan- 1533901,hukum,"TEMPO. CO, Jakarta-  Polda Metro Jaya memastikan laporan fitnah dan pencemaran nama baik yang dilayangkan oleh mantan presiden Joko Widodo masih berjalan.  Laporan Jokowi tersebut ditangani oleh Subdirektorat Keamanan Negara di Direktorat Reserse Kriminal Umum. “ Proses penyelidikan terhadap laporan polisi yang ditangani oleh Subdit Kamneg itu masih berjalan, ” kata Kepala Bidang Hubungan Masyarakat Polda Metro Jaya Kombes Ade Ary Syam Indradi kepada awak media di kantornya,  Jakarta Selatan,  Jumat,  23 Mei 2025. Ade Ary mengatakan penyelidik Polda Metro Jaya telah meminta keterangan kepada Dewan Pers mengenai beberapa video yang menjadi barang bukti dalam kasus ini.  “ Apakah video tersebut merupakan produk jurnalistik atau bukan.  Jadi,  proses penyelidikan masih berlangsung, ” ujar dia. Ade menuturkan penyelidik akan terlebih dahulu meminta klarifikasi dari pelapor dan terlapor,  atau orang- orang yang namanya disebutkan dalam laporan.  Kumpulan barang bukti juga akan dicek kembali.  “Kemudian dikumpulkan,  dilakukan pendalaman,  juga mengambilan keterangan berkas ahli,  pemeriksaan barang bukti.  Nanti baru gelar perkara, ” kata Ade Ary.  Total saksi yang sudah diperiksa oleh penyelidik Polda Metro Jaya adalah 29 orang. ",28
"69, 5 Persen Pelaku UMKM Tidak Punya Akses Kredit Perbankan",https:/ / www. tempo. co/ ekonomi/ 69- 5- persen- pelaku- umkm- tidak- punya- akses- kredit- perbankan- 1533900,ekonomi,"TEMPO. CO, Jakarta-  Wakil Menteri Usaha Mikro,  Kecil,  dan Menengah  (UMKM)  Helvi Moraza mengungkapkan sebanyak 69, 5 persen pelaku usaha UMKM masih belum bisa mengakses kredit perbankan.  ""Padahal,  43, 1 persen UMKM masih menyatakan membutuhkan kredit untuk ekspansi dan peningkatan produktivitas, "" kata Helvi dalam keterangan tertulis,  Sabtu,  24 Mei 2025. ",28
Analis Pasar Uang Prediksi Rupiah Senin Bakal Menguat,https:/ / www. tempo. co/ ekonomi/ analis- pasar- uang- prediksi- rupiah- senin- bakal- menguat- - 1533898,ekonomi,"TEMPO. CO, Jakarta-  Pengamat mata uang Ibrahim Assuaibi memprediksi nilai tukar rupiah akan berada di rentang Rp 16. 140- Rp 16. 220 per dolar Amerika Serikat pada perdagangan Senin,  26 Mei.  “Perdagangan Senin depan,  mata uang rupiah fluktuatif namun ditutup menguat, ” kata Ibrahim dalam keterangan tertulis,  Jumat,  23 Mei 2025. ",28
